"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","Comments"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","MLE","Male","","421","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRQ","Iraq","","MLE","Male","","471","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","IRL","Ireland","","MLE","Male","","179","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ISR","Israel","","MLE","Male","","139","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ITA","Italy","","MLE","Male","","156","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","JAM","Jamaica","","MLE","Male","","246","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","JPN","Japan","","MLE","Male","","118","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","JOR","Jordan","","MLE","Male","","550","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","KAZ","Kazakhstan","","MLE","Male","","859","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","KEN","Kenya","","MLE","Male","","401","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","KIR","Kiribati","","MLE","Male","","426","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","KWT","Kuwait","","MLE","Male","","282","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","KGZ","Kyrgyzstan","","MLE","Male","","697","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","MLE","Male","","468","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","LVA","Latvia","","MLE","Male","","567","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","LBN","Lebanon","","MLE","Male","","404","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","LSO","Lesotho","","MLE","Male","","513","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","LBR","Liberia","","MLE","Male","","420","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","LBY","Libya","","MLE","Male","","459","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","LTU","Lithuania","","MLE","Male","","503","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","LUX","Luxembourg","","MLE","Male","","184","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MDG","Madagascar","","MLE","Male","","367","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MWI","Malawi","","MLE","Male","","674","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","MYS","Malaysia","","MLE","Male","","319","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","SEAR","South-East Asia","","MDV","Maldives","","MLE","Male","","369","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MLI","Mali","","MLE","Male","","419","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MLT","Malta","","MLE","Male","","202","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","MHL","Marshall Islands","","MLE","Male","","819","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MRT","Mauritania","","MLE","Male","","407","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MUS","Mauritius","","MLE","Male","","545","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","MEX","Mexico","","MLE","Male","","258","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","FSM","Micronesia (Federated States of)","","MLE","Male","","459","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MCO","Monaco","","MLE","Male","","139","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","MNG","Mongolia","","MLE","Male","","456","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MNE","Montenegro","","MLE","Male","","461","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","MAR","Morocco","","MLE","Male","","392","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","MOZ","Mozambique","","MLE","Male","","549","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","SEAR","South-East Asia","","MMR","Myanmar","","MLE","Male","","412","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","NAM","Namibia","","MLE","Male","","632","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","NRU","Nauru","","MLE","Male","","922","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","SEAR","South-East Asia","","NPL","Nepal","","MLE","Male","","400","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","NLD","Netherlands","","MLE","Male","","151","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","NZL","New Zealand","","MLE","Male","","171","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","NIC","Nicaragua","","MLE","Male","","248","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","NER","Niger","","MLE","Male","","351","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","NGA","Nigeria","","MLE","Male","","436","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","NIU","Niue","","MLE","Male","","486","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","NOR","Norway","","MLE","Male","","158","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","OMN","Oman","","MLE","Male","","546","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","PAK","Pakistan","","MLE","Male","","455","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","PLW","Palau","","MLE","Male","","470","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","PAN","Panama","","MLE","Male","","202","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","PNG","Papua New Guinea","","MLE","Male","","460","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","PRY","Paraguay","","MLE","Male","","269","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","PER","Peru","","MLE","Male","","148","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","PHL","Philippines","","MLE","Male","","395","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","POL","Poland","","MLE","Male","","366","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","PRT","Portugal","","MLE","Male","","185","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","QAT","Qatar","","MLE","Male","","180","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","KOR","Republic of Korea","","MLE","Male","","168","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MDA","Republic of Moldova","","MLE","Male","","614","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ROU","Romania","","MLE","Male","","477","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","RUS","Russian Federation","","MLE","Male","","772","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","RWA","Rwanda","","MLE","Male","","405","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","KNA","Saint Kitts and Nevis","","MLE","Male","","307","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","LCA","Saint Lucia","","MLE","Male","","312","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AMR","Americas","","VCT","Saint Vincent and the Grenadines","","MLE","Male","","355","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WSM","Samoa","","MLE","Male","","477","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SMR","San Marino","","MLE","Male","","136","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","STP","Sao Tome and Principe","","MLE","Male","","302","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","MLE","Male","","541","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","SEN","Senegal","","MLE","Male","","357","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SRB","Serbia","","MLE","Male","","463","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","SYC","Seychelles","","MLE","Male","","323","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","AFR","Africa","","SLE","Sierra Leone","","MLE","Male","","421","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","SGP","Singapore","","MLE","Male","","171","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SVK","Slovakia","","MLE","Male","","431","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SVN","Slovenia","","MLE","Male","","210","","","",""
"NCD_CARDIO","Cardiovascular diseases and diabetes, deaths per 100,000 (age-standardized estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=36","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","SLB","Solomon Islands","","MLE","Male","","425","","","","
Country data not available.  Estimate based on a combination of country life tables, cause of death models, regional cause of death patterns, and WHO and UNAIDS program estimates for some major causes (not including chronic diseases).
"
